Order ID,Order Date,Customer Name,Region,Category,Sales,Quantity,Profit,Discount
CA-2016-142545,28-10-2016,Jonathan Doherty,East,Office Supplies,14.28,1,6.57,0%
US-2017-152380,19-11-2017,Jonathan Howell,Central,Furniture,219.08,3,-131.45,50%
CA-2015-144253,04-05-2015,Alan Schoenberger,East,Furniture,26.8,2,12.86,0%
CA-2014-130960,30-12-2014,Ken Brennan,Central,Office Supplies,9.84,3,2.85,0%
CA-2014-111003,01-06-2014,Corey Roper,East,Office Supplies,45.48,3,20.92,0%
CA-2014-111003,01-06-2014,Corey Roper,East,Office Supplies,289.2,6,83.87,0%
CA-2017-126774,15-04-2017,Shahid Hopkins,South,Office Supplies,4.89,1,2,0%
CA-2016-142902,12-09-2016,Ben Peterman,West,Furniture,15.14,4,3.59,20%
CA-2016-142902,12-09-2016,Ben Peterman,West,Furniture,466.77,2,52.51,20%
CA-2016-142902,12-09-2016,Ben Peterman,West,Furniture,15.23,1,1.71,20%
CA-2016-142902,12-09-2016,Ben Peterman,West,Office Supplies,6.26,3,2.04,20%
CA-2014-120887,27-09-2014,Thomas Seio,East,Furniture,87.54,3,37.64,0%
CA-2014-167850,09-08-2014,Andy Gerbode,South,Technology,178.38,2,22.3,20%
CA-2014-167850,09-08-2014,Andy Gerbode,South,Office Supplies,15.55,3,5.44,20%
CA-2014-164259,28-12-2014,Sung Pak,East,Office Supplies,99.14,4,8.67,20%
CA-2014-164973,04-11-2014,Nathan Mautz,East,Furniture,135.88,1,24.16,10%
CA-2014-164973,04-11-2014,Nathan Mautz,East,Technology,3991.98,2,1995.99,0%
CA-2014-164973,04-11-2014,Nathan Mautz,East,Technology,275.94,6,80.02,0%
CA-2014-164973,04-11-2014,Nathan Mautz,East,Technology,360,4,129.6,0%
CA-2014-164973,04-11-2014,Nathan Mautz,East,Office Supplies,43.57,1,13.07,0%
CA-2014-156601,19-09-2014,Frank Atkinson,West,Office Supplies,7.16,2,3.58,0%
CA-2016-162138,23-04-2016,Grace Kelly,West,Office Supplies,251.52,6,81.74,20%
CA-2016-162138,23-04-2016,Grace Kelly,West,Technology,99.99,1,35,0%
CA-2017-153339,03-11-2017,Don Jones,South,Furniture,15.99,1,1,20%
US-2016-141544,30-08-2016,Patrick O'Brill,East,Technology,290.9,3,-67.88,40%
US-2016-141544,30-08-2016,Patrick O'Brill,East,Office Supplies,54.22,2,3.39,20%
US-2016-141544,30-08-2016,Patrick O'Brill,East,Furniture,786.74,4,-258.5,30%
US-2016-141544,30-08-2016,Patrick O'Brill,East,Office Supplies,100.24,10,33.83,20%
US-2016-141544,30-08-2016,Patrick O'Brill,East,Office Supplies,37.76,6,-27.69,70%
US-2016-150147,25-04-2016,John Lucas,East,Technology,82.8,2,-20.7,40%
US-2016-150147,25-04-2016,John Lucas,East,Office Supplies,20.72,2,-13.82,70%
US-2016-150147,25-04-2016,John Lucas,East,Office Supplies,4.9,3,-3.43,70%
CA-2015-137946,01-09-2015,Doug Bickford,West,Office Supplies,4.75,1,1.6,20%
CA-2015-137946,01-09-2015,Doug Bickford,West,Technology,959.98,2,335.99,20%
CA-2015-137946,01-09-2015,Doug Bickford,West,Office Supplies,14.37,4,4.49,20%
CA-2014-129924,12-07-2014,Alyssa Crouse,West,Office Supplies,7.71,2,2.8,20%
CA-2014-129924,12-07-2014,Alyssa Crouse,West,Furniture,698.35,3,-17.46,20%
CA-2015-128167,22-06-2015,Ken Lonsdale,West,Office Supplies,4.96,4,2.33,0%
CA-2014-122336,13-04-2014,Jonathan Doherty,East,Office Supplies,17.86,4,1.12,20%
CA-2014-122336,13-04-2014,Jonathan Doherty,East,Office Supplies,509.97,10,-407.98,70%
CA-2014-122336,13-04-2014,Jonathan Doherty,East,Office Supplies,30.99,13,10.07,20%
CA-2014-122336,13-04-2014,Jonathan Doherty,East,Technology,71.93,12,8.39,40%
US-2015-120712,20-12-2015,Chad Sievert,Central,Office Supplies,88.8,4,-2.22,20%
CA-2017-169901,15-06-2017,Clay Cheatham,West,Technology,47.98,3,4.8,20%
CA-2017-134306,08-07-2017,Tamara Dahlen,East,Office Supplies,7.56,3,3.1,0%
CA-2017-134306,08-07-2017,Tamara Dahlen,East,Office Supplies,24.56,2,11.54,0%
CA-2017-134306,08-07-2017,Tamara Dahlen,East,Office Supplies,12.96,2,4.15,0%
CA-2016-129714,01-09-2016,Adam Bellavance,East,Technology,6.79,1,2.31,0%
CA-2016-129714,01-09-2016,Adam Bellavance,East,Office Supplies,24.56,2,11.54,0%
CA-2016-129714,01-09-2016,Adam Bellavance,East,Office Supplies,3.05,1,1.07,20%
CA-2016-129714,01-09-2016,Adam Bellavance,East,Office Supplies,49.12,4,23.09,0%
CA-2016-129714,01-09-2016,Adam Bellavance,East,Office Supplies,4355.17,4,1415.43,20%
CA-2016-138520,08-04-2016,Jeremy Lonsdale,East,Furniture,388.7,6,-4.86,20%
CA-2016-138520,08-04-2016,Jeremy Lonsdale,East,Office Supplies,8.26,2,3.8,0%
CA-2016-138520,08-04-2016,Jeremy Lonsdale,East,Office Supplies,17.04,4,6.99,0%
CA-2016-138520,08-04-2016,Jeremy Lonsdale,East,Office Supplies,34.4,5,15.82,0%
CA-2016-130001,23-04-2016,Heather Kirkland,South,Office Supplies,36.24,5,11.33,20%
CA-2017-155698,08-03-2017,Victoria Brennan,South,Office Supplies,647.84,8,168.44,0%
CA-2017-155698,08-03-2017,Victoria Brennan,South,Office Supplies,20.7,2,9.94,0%
CA-2017-144904,25-09-2017,Katrina Willman,East,Office Supplies,20.7,2,9.94,0%
CA-2017-144904,25-09-2017,Katrina Willman,East,Furniture,488.65,3,86.87,10%
CA-2017-144904,25-09-2017,Katrina Willman,East,Office Supplies,5.56,2,1.45,0%
CA-2017-144904,25-09-2017,Katrina Willman,East,Furniture,47.12,8,20.73,0%
CA-2014-123344,24-09-2014,Julia Dunbar,West,Office Supplies,211.96,4,8.48,0%
CA-2016-155516,21-10-2016,Michael Kennedy,East,Office Supplies,23.2,4,10.44,0%
CA-2016-155516,21-10-2016,Michael Kennedy,East,Office Supplies,7.36,2,0.15,0%
CA-2016-155516,21-10-2016,Michael Kennedy,East,Office Supplies,104.79,7,29.34,0%
CA-2016-155516,21-10-2016,Michael Kennedy,East,Furniture,1043.92,4,271.42,0%
CA-2017-104745,29-05-2017,Guy Thornton,Central,Office Supplies,25.92,5,9.4,20%
CA-2017-104745,29-05-2017,Guy Thornton,Central,Office Supplies,53.42,3,4.67,20%
US-2014-119137,23-07-2014,Arthur Gainer,West,Office Supplies,8.16,5,-5.71,70%
US-2014-119137,23-07-2014,Arthur Gainer,West,Technology,1023.94,8,179.19,20%
US-2014-119137,23-07-2014,Arthur Gainer,West,Office Supplies,9.24,1,0.92,20%
US-2014-119137,23-07-2014,Arthur Gainer,West,Technology,479.04,10,-29.94,20%
US-2016-134656,28-09-2016,Muhammed MacIntyre,Central,Office Supplies,99.14,4,30.98,20%
US-2017-134481,27-08-2017,Allen Rosenblatt,East,Furniture,1488.42,7,-297.68,30%
CA-2015-130792,28-04-2015,Russell Applegate,Central,Office Supplies,8.65,3,-20.33,80%
CA-2015-130792,28-04-2015,Russell Applegate,Central,Office Supplies,23.83,3,2.68,20%
CA-2015-130792,28-04-2015,Russell Applegate,Central,Office Supplies,12.18,4,-18.87,80%
CA-2016-134775,28-10-2016,Alejandro Savely,West,Office Supplies,50.96,7,25.48,0%
CA-2016-134775,28-10-2016,Alejandro Savely,West,Office Supplies,49.54,3,17.34,20%
CA-2015-125395,26-06-2015,Laura Armstrong,Central,Technology,41.9,2,8.8,0%
US-2015-168935,27-11-2015,Denny Ordway,South,Furniture,375.46,3,-157.01,45%
US-2015-168935,27-11-2015,Denny Ordway,South,Technology,83.98,3,-1.05,20%
CA-2015-122756,03-12-2015,Dean Katz,East,Technology,482.34,4,-337.64,70%
CA-2015-122756,03-12-2015,Dean Katz,East,Furniture,2.96,1,0.78,20%
CA-2014-115973,24-11-2014,Nathan Gelder,East,Office Supplies,2.62,1,0.43,20%
CA-2017-101798,11-12-2017,Mike Vittorini,East,Office Supplies,23.36,4,7.88,20%
CA-2017-101798,11-12-2017,Mike Vittorini,East,Technology,39.98,2,13.59,0%
US-2014-135972,21-09-2014,Jack Garza,West,Technology,246.38,2,27.72,20%
US-2014-135972,21-09-2014,Jack Garza,West,Technology,1799.97,3,701.99,0%
US-2014-134971,07-06-2014,Bart Pistole,Central,Office Supplies,12.46,3,-20.56,80%
CA-2017-102946,30-06-2017,Victor Preis,West,Office Supplies,75.79,3,25.58,20%
CA-2017-165603,17-10-2017,Saphhira Shifley,East,Office Supplies,49.96,2,9.49,0%
CA-2017-165603,17-10-2017,Saphhira Shifley,East,Office Supplies,12.96,2,6.22,0%
CA-2015-122259,31-10-2015,Harold Pawlan,Central,Office Supplies,70.12,4,21.04,0%
CA-2016-108987,08-09-2016,Anna Gayman,Central,Office Supplies,35.95,3,3.6,20%
CA-2016-108987,08-09-2016,Anna Gayman,Central,Furniture,2396.27,4,-317.15,32%
CA-2016-108987,08-09-2016,Anna Gayman,Central,Office Supplies,131.14,4,-32.78,20%
CA-2016-108987,08-09-2016,Anna Gayman,Central,Technology,57.58,2,0.72,20%
CA-2014-113166,24-12-2014,Luke Foster,South,Office Supplies,9.57,2,3.47,20%
CA-2014-155208,16-04-2014,Stephanie Phelps,South,Office Supplies,39.07,6,9.77,20%
CA-2017-117933,24-12-2017,Roy Französisch,East,Office Supplies,35.91,3,9.7,0%
CA-2017-117457,08-12-2017,Keith Herrera,West,Technology,179.95,5,37.79,0%
CA-2017-117457,08-12-2017,Keith Herrera,West,Technology,1199.98,3,434.99,20%
CA-2017-117457,08-12-2017,Keith Herrera,West,Office Supplies,27.15,5,13.3,0%
CA-2017-117457,08-12-2017,Keith Herrera,West,Furniture,1004.02,7,-112.95,20%
CA-2017-117457,08-12-2017,Keith Herrera,West,Office Supplies,9.68,1,4.65,0%
CA-2017-117457,08-12-2017,Keith Herrera,West,Office Supplies,28.35,9,13.61,0%
CA-2017-117457,08-12-2017,Keith Herrera,West,Office Supplies,55.98,1,27.43,0%
CA-2017-117457,08-12-2017,Keith Herrera,West,Furniture,1336.83,13,31.45,15%
CA-2017-117457,08-12-2017,Keith Herrera,West,Furniture,113.57,2,-18.45,20%
CA-2017-142636,03-11-2017,Kimberly Carter,West,Office Supplies,139.86,7,65.73,0%
CA-2017-142636,03-11-2017,Kimberly Carter,West,Furniture,307.14,4,26.87,20%
CA-2017-122105,24-06-2017,Caroline Jumper,West,Office Supplies,95.92,8,25.9,0%
CA-2016-148796,14-04-2016,Philip Brown,West,Furniture,383.8,5,38.38,20%
CA-2017-154816,06-11-2017,Victoria Brennan,South,Office Supplies,5.78,1,2.83,0%
CA-2017-110478,04-03-2017,Sung Pak,West,Office Supplies,9.32,4,2.7,0%
CA-2017-110478,04-03-2017,Sung Pak,West,Office Supplies,15.25,1,7.02,0%
CA-2014-142048,22-06-2014,Joel Eaton,West,Technology,196.75,6,56.57,20%
CA-2017-125388,19-10-2017,Michael Paige,East,Furniture,56.56,4,14.71,0%
CA-2017-125388,19-10-2017,Michael Paige,East,Office Supplies,32.7,3,8.5,0%
CA-2017-155705,21-08-2017,Natalie Fritzler,South,Furniture,866.4,4,225.26,0%
CA-2017-149160,23-11-2017,Janet Molinari,Central,Furniture,28.4,2,11.08,0%
CA-2017-149160,23-11-2017,Janet Molinari,Central,Office Supplies,287.92,8,138.2,0%
CA-2014-101476,12-09-2014,Shirley Daniels,East,Technology,69.99,1,30.1,0%
CA-2017-152275,01-10-2017,Ken Heidel,Central,Office Supplies,6.67,6,0.5,20%
US-2016-123750,15-04-2016,Ross Baird,South,Office Supplies,189.59,2,-145.35,70%
US-2016-123750,15-04-2016,Ross Baird,South,Technology,408.74,7,76.64,20%
US-2016-123750,15-04-2016,Ross Baird,South,Technology,291.96,5,54.74,20%
US-2016-123750,15-04-2016,Ross Baird,South,Office Supplies,4.77,2,-0.77,20%
CA-2016-127369,06-06-2016,Dave Brooks,East,Office Supplies,714.3,5,207.15,0%
US-2014-150574,19-12-2014,Mike Kennedy,South,Office Supplies,4.81,2,-3.69,70%
US-2014-150574,19-12-2014,Mike Kennedy,South,Technology,247.8,5,-18.59,20%
CA-2016-147375,12-06-2016,Philisse Overcash,Central,Technology,1007.98,3,43.2,30%
CA-2016-147375,12-06-2016,Philisse Overcash,Central,Office Supplies,313.49,7,113.64,20%
CA-2017-130043,15-09-2017,Brenda Bowman,Central,Office Supplies,31.87,8,11.55,20%
CA-2017-157252,20-01-2017,Cynthia Voltz,East,Furniture,207.85,3,2.31,10%
CA-2016-115756,05-09-2016,Pete Kriz,Central,Furniture,12.22,1,3.67,0%
CA-2016-115756,05-09-2016,Pete Kriz,Central,Office Supplies,194.94,3,23.39,0%
CA-2016-115756,05-09-2016,Pete Kriz,Central,Office Supplies,70.95,3,20.58,0%
CA-2016-115756,05-09-2016,Pete Kriz,Central,Office Supplies,91.36,4,42.03,0%
CA-2016-115756,05-09-2016,Pete Kriz,Central,Furniture,242.94,3,29.15,0%
CA-2016-115756,05-09-2016,Pete Kriz,Central,Office Supplies,22.05,7,10.58,0%
CA-2017-154214,20-03-2017,Troy Blackwell,Central,Furniture,2.91,1,1.37,0%
CA-2016-166674,01-04-2016,Raymond Buch,East,Office Supplies,59.52,3,15.48,0%
CA-2016-166674,01-04-2016,Raymond Buch,East,Office Supplies,161.94,3,9.72,0%
CA-2016-166674,01-04-2016,Raymond Buch,East,Office Supplies,263.88,6,71.25,0%
CA-2016-166674,01-04-2016,Raymond Buch,East,Office Supplies,30.48,3,7.92,0%
CA-2016-166674,01-04-2016,Raymond Buch,East,Office Supplies,9.84,3,2.85,0%
CA-2016-166674,01-04-2016,Raymond Buch,East,Technology,35.12,4,9.13,0%
CA-2017-147277,20-10-2017,Ed Braxton,East,Furniture,284.36,2,-75.83,40%
CA-2017-147277,20-10-2017,Ed Braxton,East,Office Supplies,665.41,2,66.54,20%
CA-2016-100153,13-12-2016,Ken Heidel,Central,Technology,63.88,4,24.91,0%
US-2014-110674,12-02-2014,Sanjit Chand,West,Furniture,129.57,2,-24.29,20%
US-2016-157945,26-09-2016,Natalie Fritzler,Central,Furniture,747.56,3,-96.11,30%
US-2016-157945,26-09-2016,Natalie Fritzler,Central,Office Supplies,8.93,2,3.35,20%
CA-2015-109638,15-12-2015,Joseph Holt,West,Office Supplies,103.92,4,36.37,0%
CA-2015-109638,15-12-2015,Joseph Holt,West,Technology,899.91,9,377.96,0%
CA-2015-109638,15-12-2015,Joseph Holt,West,Office Supplies,51.31,3,18.6,20%
CA-2016-109869,22-04-2016,Tanja Norvell,West,Furniture,23.56,5,7.07,20%
CA-2016-109869,22-04-2016,Tanja Norvell,West,Furniture,1272.63,6,-814.48,50%
CA-2016-109869,22-04-2016,Tanja Norvell,West,Office Supplies,28.49,5,-20.89,70%
CA-2016-109869,22-04-2016,Tanja Norvell,West,Office Supplies,185.38,2,-34.76,20%
CA-2016-109869,22-04-2016,Tanja Norvell,West,Office Supplies,78.27,2,5.87,20%
US-2015-101399,17-01-2015,Joni Sundaresam,Central,Furniture,254.74,7,-312.06,60%
CA-2017-154907,31-03-2017,David Smith,Central,Furniture,205.33,2,-36.24,32%
US-2016-100419,16-12-2016,Craig Carreira,Central,Office Supplies,4.79,3,-7.9,80%
CA-2015-154144,20-12-2015,Maya Herman,East,Office Supplies,55.48,1,26.63,0%
CA-2014-144666,09-11-2014,Jeremy Pistek,West,Office Supplies,340.92,3,3.41,0%
CA-2014-144666,09-11-2014,Jeremy Pistek,West,Furniture,222.67,2,10.48,15%
CA-2014-144666,09-11-2014,Jeremy Pistek,West,Technology,703.97,4,88,20%
CA-2014-144666,09-11-2014,Jeremy Pistek,West,Office Supplies,92.52,6,24.98,0%
CA-2014-144666,09-11-2014,Jeremy Pistek,West,Office Supplies,62.65,7,28.82,0%
CA-2014-144666,09-11-2014,Jeremy Pistek,West,Office Supplies,94.85,5,45.53,0%
CA-2016-103891,12-07-2016,Kristen Hastings,West,Technology,95.76,6,7.18,20%
CA-2016-152632,27-10-2016,Jeremy Ellison,East,Furniture,40.2,3,19.3,0%
CA-2016-100790,26-06-2016,John Grady,East,Office Supplies,14.7,5,6.62,0%
CA-2016-100790,26-06-2016,John Grady,East,Office Supplies,704.25,5,84.51,0%
CA-2014-134677,06-10-2014,Xylona Preis,West,Technology,9.09,3,1.91,0%
CA-2014-127691,22-07-2014,Erin Mull,East,Office Supplies,5.96,2,1.67,0%
CA-2014-127691,22-07-2014,Erin Mull,East,Technology,159.98,2,57.59,0%
CA-2017-140963,10-06-2017,Michelle Tran,West,Office Supplies,29.6,2,14.8,0%
CA-2017-140963,10-06-2017,Michelle Tran,West,Furniture,514.17,5,-30.25,15%
CA-2017-140963,10-06-2017,Michelle Tran,West,Technology,279.96,5,17.5,20%
CA-2014-154627,29-10-2014,Sue Ann Reed,Central,Technology,2735.95,6,341.99,20%
CA-2014-133753,09-06-2014,Carl Weiss,Central,Technology,7.99,1,0.6,20%
CA-2014-133753,09-06-2014,Carl Weiss,Central,Technology,63.98,2,10.4,20%
CA-2014-133753,09-06-2014,Carl Weiss,Central,Office Supplies,70.37,2,6.16,20%
CA-2014-113362,14-09-2014,Astrea Jones,East,Office Supplies,449.15,5,8.98,0%
CA-2014-113362,14-09-2014,Astrea Jones,East,Office Supplies,11.07,3,5.09,0%
CA-2016-169166,09-05-2016,Sonia Sunley,West,Technology,93.98,2,13.16,0%
US-2016-120929,18-03-2016,Rose O'Brian,South,Furniture,189.88,3,-94.94,40%
CA-2015-134782,27-12-2015,Maribeth Dona,South,Office Supplies,105.42,2,51.66,0%
CA-2016-126158,25-07-2016,Sanjit Chand,West,Office Supplies,119.62,8,40.37,20%
CA-2016-126158,25-07-2016,Sanjit Chand,West,Furniture,255.76,4,81.84,0%
CA-2016-126158,25-07-2016,Sanjit Chand,West,Furniture,241.57,2,18.12,20%
CA-2016-126158,25-07-2016,Sanjit Chand,West,Furniture,69.3,9,22.87,0%
US-2016-105578,30-05-2016,Maribeth Yedwab,West,Office Supplies,22.62,2,-15.08,70%
US-2016-105578,30-05-2016,Maribeth Yedwab,West,Office Supplies,14.95,2,-11.96,70%
US-2016-105578,30-05-2016,Maribeth Yedwab,West,Furniture,801.57,2,50.1,20%
US-2016-105578,30-05-2016,Maribeth Yedwab,West,Office Supplies,2.38,3,-1.9,70%
US-2016-105578,30-05-2016,Maribeth Yedwab,West,Office Supplies,32.79,1,11.89,20%
CA-2017-134978,12-11-2017,Ed Braxton,East,Office Supplies,15.92,5,5.37,20%
CA-2015-145352,16-03-2015,Christopher Martinez,South,Office Supplies,2.74,1,0.74,0%
CA-2015-145352,16-03-2015,Christopher Martinez,South,Office Supplies,8.34,3,2.17,0%
CA-2015-145352,16-03-2015,Christopher Martinez,South,Office Supplies,46.74,3,11.69,0%
CA-2015-145352,16-03-2015,Christopher Martinez,South,Office Supplies,6354.95,5,3177.48,0%
CA-2017-135307,26-11-2017,Lynn Smith,Central,Furniture,126.3,3,40.42,0%
CA-2017-135307,26-11-2017,Lynn Smith,Central,Technology,38.04,2,12.17,0%
CA-2016-106341,20-10-2016,Luke Foster,East,Office Supplies,7.15,3,0.72,20%
CA-2017-163405,21-12-2017,Bradley Nguyen,West,Office Supplies,6.63,3,1.79,0%
CA-2017-163405,21-12-2017,Bradley Nguyen,West,Office Supplies,5.88,2,1.71,0%
CA-2017-127432,22-01-2017,Alan Dominguez,West,Technology,2999.95,5,1379.98,0%
CA-2017-127432,22-01-2017,Alan Dominguez,West,Office Supplies,51.45,3,13.89,0%
CA-2017-127432,22-01-2017,Alan Dominguez,West,Office Supplies,11.96,2,5.38,0%
CA-2017-127432,22-01-2017,Alan Dominguez,West,Office Supplies,1126.02,3,56.3,0%
CA-2015-157812,22-03-2015,Dean Braden,Central,Technology,18.39,1,5.29,20%
CA-2015-157812,22-03-2015,Dean Braden,Central,Office Supplies,129.57,2,-25.91,20%
CA-2015-157812,22-03-2015,Dean Braden,Central,Office Supplies,14.11,9,-21.17,80%
CA-2017-145142,23-01-2017,Matt Connell,Central,Furniture,210.98,2,21.1,0%
US-2016-139486,21-05-2016,Logan Haushalter,West,Technology,55.18,3,-12.41,20%
US-2016-139486,21-05-2016,Logan Haushalter,West,Technology,66.26,2,27.17,0%
CA-2015-158792,26-12-2015,Brian Dahlen,East,Office Supplies,22.2,5,10.43,0%
CA-2017-113558,21-10-2017,Patricia Hirasaki,South,Furniture,683.95,3,42.75,20%
CA-2017-113558,21-10-2017,Patricia Hirasaki,South,Furniture,45.7,3,5.14,20%
US-2015-138303,03-09-2015,Mike Gockenbach,East,Office Supplies,36.34,3,-7.27,20%
US-2015-138303,03-09-2015,Mike Gockenbach,East,Office Supplies,666.25,1,-149.91,20%
US-2015-138303,03-09-2015,Mike Gockenbach,East,Office Supplies,52.51,6,19.69,20%
CA-2015-102848,07-11-2015,Karen Bern,West,Furniture,190.72,1,11.92,20%
US-2017-129441,07-09-2017,Jasper Cacioppo,West,Furniture,47.94,3,2.4,0%
CA-2016-168753,29-05-2016,Rob Lucas,South,Technology,979.95,5,274.39,0%
CA-2016-168753,29-05-2016,Rob Lucas,South,Office Supplies,22.75,5,11.38,0%
CA-2016-126613,10-07-2016,Allen Armold,West,Office Supplies,16.77,2,1.47,20%
US-2017-122637,03-09-2017,Emily Phan,Central,Office Supplies,42.62,7,-68.19,80%
CA-2015-147851,03-12-2015,Mark Packer,East,Office Supplies,10.75,4,3.36,20%
CA-2015-134894,07-12-2015,Darren Koutras,South,Office Supplies,152.94,3,41.29,0%
CA-2015-134894,07-12-2015,Darren Koutras,South,Furniture,283.92,4,70.98,0%
CA-2014-140795,01-02-2014,Bradley Drucker,Central,Technology,468.9,6,206.32,0%
CA-2016-136924,14-07-2016,Erin Smith,West,Technology,380.86,8,38.09,20%
US-2015-120161,18-12-2015,Liz MacKendrick,East,Office Supplies,646.78,9,-145.52,20%
CA-2014-103849,11-05-2014,Paul Gonzalez,Central,Technology,58.11,2,7.26,20%
CA-2014-103849,11-05-2014,Paul Gonzalez,Central,Technology,100.79,1,6.3,20%
CA-2014-103849,11-05-2014,Paul Gonzalez,Central,Furniture,66.11,4,-84.29,60%
CA-2017-162929,19-11-2017,Adrian Shami,East,Office Supplies,41.28,6,13.93,20%
CA-2017-162929,19-11-2017,Adrian Shami,East,Office Supplies,13.36,2,6.41,0%
CA-2015-113173,15-11-2015,Dean Katz,Central,Office Supplies,250.27,9,15.64,20%
CA-2015-113173,15-11-2015,Dean Katz,Central,Office Supplies,11.36,3,-17.05,80%
CA-2015-113173,15-11-2015,Dean Katz,Central,Office Supplies,8.72,5,-1.74,20%
CA-2016-136406,15-04-2016,Bill Donatelli,West,Furniture,1121.57,2,0,20%
CA-2017-112774,11-09-2017,Ryan Crowe,South,Furniture,34.5,1,6.04,20%
CA-2017-101945,24-11-2017,Greg Tran,Central,Office Supplies,10.82,3,2.57,20%
CA-2017-100650,29-06-2017,Dean Katz,West,Office Supplies,1295.78,2,310.99,0%
CA-2014-155852,03-03-2014,Ashley Jarboe,South,Office Supplies,19.46,4,3.4,20%
CA-2016-113243,10-06-2016,Olvera Toch,West,Office Supplies,20.7,2,9.94,0%
CA-2016-113243,10-06-2016,Olvera Toch,West,Furniture,1335.68,4,-217.05,20%
CA-2016-113243,10-06-2016,Olvera Toch,West,Office Supplies,32.4,5,15.55,0%
CA-2017-118731,20-11-2017,Liz Pelletier,West,Furniture,42.6,3,16.61,0%
CA-2017-118731,20-11-2017,Liz Pelletier,West,Office Supplies,84.06,7,27.32,20%
CA-2014-145576,14-09-2014,Cynthia Arntzen,South,Office Supplies,13,5,1.3,20%
CA-2014-145576,14-09-2014,Cynthia Arntzen,South,Furniture,13.13,3,3.77,20%
CA-2015-130736,07-12-2015,Jeremy Farry,West,Office Supplies,3.96,2,0,0%
CA-2015-130736,07-12-2015,Jeremy Farry,West,Office Supplies,2.61,1,1.2,0%
CA-2017-137099,07-12-2017,Frank Preis,West,Technology,374.38,3,46.8,20%
CA-2017-156951,01-10-2017,Ellis Ballard,West,Office Supplies,91.84,8,45,0%
CA-2017-156951,01-10-2017,Ellis Ballard,West,Office Supplies,81.09,7,27.37,20%
CA-2017-156951,01-10-2017,Ellis Ballard,West,Office Supplies,19.44,3,9.33,0%
CA-2017-156951,01-10-2017,Ellis Ballard,West,Furniture,451.15,3,0,20%
CA-2017-164826,28-12-2017,Jennifer Ferguson,East,Office Supplies,72.45,7,34.78,0%
CA-2017-164826,28-12-2017,Jennifer Ferguson,East,Office Supplies,13.96,4,6.42,0%
CA-2017-164826,28-12-2017,Jennifer Ferguson,East,Office Supplies,33.26,7,11.23,20%
CA-2017-164826,28-12-2017,Jennifer Ferguson,East,Technology,14.85,3,4.01,0%
